country;iso2;iso3;year;new;diag;sex;age_low;age_high;value
Haiti;HT;HTI;2011;new;sp;f;35;44;601
Haiti;HT;HTI;2011;new;sp;f;45;54;397
Haiti;HT;HTI;2011;new;sp;f;55;64;199
Haiti;HT;HTI;2011;new;sp;f;65;99;138
Haiti;HT;HTI;2011;new;sn;m;00;14;612
Haiti;HT;HTI;2011;new;sn;m;15;24;439
Haiti;HT;HTI;2011;new;sn;m;25;34;505
Haiti;HT;HTI;2011;new;sn;m;35;44;386
Haiti;HT;HTI;2011;new;sn;m;45;54;294
Haiti;HT;HTI;2011;new;sn;m;55;64;151
Haiti;HT;HTI;2011;new;sn;m;65;99;109
Haiti;HT;HTI;2011;new;sn;f;00;14;566
Haiti;HT;HTI;2011;new;sn;f;15;24;389
Haiti;HT;HTI;2011;new;sn;f;25;34;523
Haiti;HT;HTI;2011;new;sn;f;35;44;381
Haiti;HT;HTI;2011;new;sn;f;45;54;256
Haiti;HT;HTI;2011;new;sn;f;55;64;152
Haiti;HT;HTI;2011;new;sn;f;65;99;108
Haiti;HT;HTI;2011;new;ep;m;00;14;184
Haiti;HT;HTI;2011;new;ep;m;15;24;171
Haiti;HT;HTI;2011;new;ep;m;25;34;204
Haiti;HT;HTI;2011;new;ep;m;35;44;129
Haiti;HT;HTI;2011;new;ep;m;45;54;71
Haiti;HT;HTI;2011;new;ep;m;55;64;45
Haiti;HT;HTI;2011;new;ep;m;65;99;43
Haiti;HT;HTI;2011;new;ep;f;00;14;138
Haiti;HT;HTI;2011;new;ep;f;15;24;156
Haiti;HT;HTI;2011;new;ep;f;25;34;173
Haiti;HT;HTI;2011;new;ep;f;35;44;136
Haiti;HT;HTI;2011;new;ep;f;45;54;75
Haiti;HT;HTI;2011;new;ep;f;55;64;35
Haiti;HT;HTI;2011;new;ep;f;65;99;41
Haiti;HT;HTI;2011;new;rel;m;00;14;NA
Haiti;HT;HTI;2011;new;rel;m;15;24;NA
Haiti;HT;HTI;2011;new;rel;m;25;34;NA
Haiti;HT;HTI;2011;new;rel;m;35;44;NA
Haiti;HT;HTI;2011;new;rel;m;45;54;NA
Haiti;HT;HTI;2011;new;rel;m;55;64;NA
Haiti;HT;HTI;2011;new;rel;m;65;99;NA
Haiti;HT;HTI;2011;new;rel;f;00;14;NA
Haiti;HT;HTI;2011;new;rel;f;15;24;NA
Haiti;HT;HTI;2011;new;rel;f;25;34;NA
Haiti;HT;HTI;2011;new;rel;f;35;44;NA
Haiti;HT;HTI;2011;new;rel;f;45;54;NA
Haiti;HT;HTI;2011;new;rel;f;55;64;NA
Haiti;HT;HTI;2011;new;rel;f;65;99;NA
Haiti;HT;HTI;2012;new;sp;m;00;14;126
Haiti;HT;HTI;2012;new;sp;m;15;24;1358
Haiti;HT;HTI;2012;new;sp;m;25;34;1564
Haiti;HT;HTI;2012;new;sp;m;35;44;757
Haiti;HT;HTI;2012;new;sp;m;45;54;475
Haiti;HT;HTI;2012;new;sp;m;55;64;271
Haiti;HT;HTI;2012;new;sp;m;65;99;164
Haiti;HT;HTI;2012;new;sp;f;00;14;160
Haiti;HT;HTI;2012;new;sp;f;15;24;1478
Haiti;HT;HTI;2012;new;sp;f;25;34;1418
Haiti;HT;HTI;2012;new;sp;f;35;44;697
Haiti;HT;HTI;2012;new;sp;f;45;54;416
Haiti;HT;HTI;2012;new;sp;f;55;64;220
Haiti;HT;HTI;2012;new;sp;f;65;99;157
Haiti;HT;HTI;2012;new;sn;m;00;14;704
Haiti;HT;HTI;2012;new;sn;m;15;24;364
Haiti;HT;HTI;2012;new;sn;m;25;34;501
Haiti;HT;HTI;2012;new;sn;m;35;44;373
Haiti;HT;HTI;2012;new;sn;m;45;54;261
Haiti;HT;HTI;2012;new;sn;m;55;64;175
Haiti;HT;HTI;2012;new;sn;m;65;99;105
Haiti;HT;HTI;2012;new;sn;f;00;14;616
Haiti;HT;HTI;2012;new;sn;f;15;24;367
Haiti;HT;HTI;2012;new;sn;f;25;34;430
Haiti;HT;HTI;2012;new;sn;f;35;44;318
Haiti;HT;HTI;2012;new;sn;f;45;54;273
Haiti;HT;HTI;2012;new;sn;f;55;64;123
Haiti;HT;HTI;2012;new;sn;f;65;99;109
Haiti;HT;HTI;2012;new;ep;m;00;14;203
Haiti;HT;HTI;2012;new;ep;m;15;24;183
Haiti;HT;HTI;2012;new;ep;m;25;34;245
Haiti;HT;HTI;2012;new;ep;m;35;44;156
Haiti;HT;HTI;2012;new;ep;m;45;54;93
Haiti;HT;HTI;2012;new;ep;m;55;64;54
Haiti;HT;HTI;2012;new;ep;m;65;99;47
Haiti;HT;HTI;2012;new;ep;f;00;14;176
Haiti;HT;HTI;2012;new;ep;f;15;24;202
Haiti;HT;HTI;2012;new;ep;f;25;34;248
Haiti;HT;HTI;2012;new;ep;f;35;44;136
Haiti;HT;HTI;2012;new;ep;f;45;54;73
Haiti;HT;HTI;2012;new;ep;f;55;64;65
Haiti;HT;HTI;2012;new;ep;f;65;99;37
Haiti;HT;HTI;2012;new;rel;m;00;14;NA
Haiti;HT;HTI;2012;new;rel;m;15;24;NA
Haiti;HT;HTI;2012;new;rel;m;25;34;NA
Haiti;HT;HTI;2012;new;rel;m;35;44;NA
Haiti;HT;HTI;2012;new;rel;m;45;54;NA
Haiti;HT;HTI;2012;new;rel;m;55;64;NA
Haiti;HT;HTI;2012;new;rel;m;65;99;NA
Haiti;HT;HTI;2012;new;rel;f;00;14;NA
Haiti;HT;HTI;2012;new;rel;f;15;24;NA
Haiti;HT;HTI;2012;new;rel;f;25;34;NA
Haiti;HT;HTI;2012;new;rel;f;35;44;NA
Haiti;HT;HTI;2012;new;rel;f;45;54;NA
Haiti;HT;HTI;2012;new;rel;f;55;64;NA
Haiti;HT;HTI;2012;new;rel;f;65;99;NA
Haiti;HT;HTI;2013;new;sp;m;00;14;NA
Haiti;HT;HTI;2013;new;sp;m;15;24;NA
Haiti;HT;HTI;2013;new;sp;m;25;34;NA
Haiti;HT;HTI;2013;new;sp;m;35;44;NA
Haiti;HT;HTI;2013;new;sp;m;45;54;NA
Haiti;HT;HTI;2013;new;sp;m;55;64;NA
Haiti;HT;HTI;2013;new;sp;m;65;99;NA
Haiti;HT;HTI;2013;new;sp;f;00;14;NA
Haiti;HT;HTI;2013;new;sp;f;15;24;NA
Haiti;HT;HTI;2013;new;sp;f;25;34;NA
Haiti;HT;HTI;2013;new;sp;f;35;44;NA
Haiti;HT;HTI;2013;new;sp;f;45;54;NA
Haiti;HT;HTI;2013;new;sp;f;55;64;NA
Haiti;HT;HTI;2013;new;sp;f;65;99;NA
Haiti;HT;HTI;2013;new;sn;m;00;14;NA
Haiti;HT;HTI;2013;new;sn;m;15;24;NA
Haiti;HT;HTI;2013;new;sn;m;25;34;NA
Haiti;HT;HTI;2013;new;sn;m;35;44;NA
Haiti;HT;HTI;2013;new;sn;m;45;54;NA
Haiti;HT;HTI;2013;new;sn;m;55;64;NA
Haiti;HT;HTI;2013;new;sn;m;65;99;NA
Haiti;HT;HTI;2013;new;sn;f;00;14;NA
Haiti;HT;HTI;2013;new;sn;f;15;24;NA
Haiti;HT;HTI;2013;new;sn;f;25;34;NA
Haiti;HT;HTI;2013;new;sn;f;35;44;NA
Haiti;HT;HTI;2013;new;sn;f;45;54;NA
Haiti;HT;HTI;2013;new;sn;f;55;64;NA
Haiti;HT;HTI;2013;new;sn;f;65;99;NA
Haiti;HT;HTI;2013;new;ep;m;00;14;NA
Haiti;HT;HTI;2013;new;ep;m;15;24;NA
Haiti;HT;HTI;2013;new;ep;m;25;34;NA
Haiti;HT;HTI;2013;new;ep;m;35;44;NA
Haiti;HT;HTI;2013;new;ep;m;45;54;NA
Haiti;HT;HTI;2013;new;ep;m;55;64;NA
Haiti;HT;HTI;2013;new;ep;m;65;99;NA
Haiti;HT;HTI;2013;new;ep;f;00;14;NA
Haiti;HT;HTI;2013;new;ep;f;15;24;NA
Haiti;HT;HTI;2013;new;ep;f;25;34;NA
Haiti;HT;HTI;2013;new;ep;f;35;44;NA
Haiti;HT;HTI;2013;new;ep;f;45;54;NA
Haiti;HT;HTI;2013;new;ep;f;55;64;NA
Haiti;HT;HTI;2013;new;ep;f;65;99;NA
Haiti;HT;HTI;2013;new;rel;m;00;14;949
Haiti;HT;HTI;2013;new;rel;m;15;24;1973
Haiti;HT;HTI;2013;new;rel;m;25;34;2563
Haiti;HT;HTI;2013;new;rel;m;35;44;1463
Haiti;HT;HTI;2013;new;rel;m;45;54;1011
Haiti;HT;HTI;2013;new;rel;m;55;64;545
Haiti;HT;HTI;2013;new;rel;m;65;99;385
Haiti;HT;HTI;2013;new;rel;f;00;14;956
Haiti;HT;HTI;2013;new;rel;f;15;24;2122
Haiti;HT;HTI;2013;new;rel;f;25;34;2241
Haiti;HT;HTI;2013;new;rel;f;35;44;1262
Haiti;HT;HTI;2013;new;rel;f;45;54;779
Haiti;HT;HTI;2013;new;rel;f;55;64;452
Haiti;HT;HTI;2013;new;rel;f;65;99;339
Honduras;HN;HND;1980;new;sp;m;00;14;NA
Honduras;HN;HND;1980;new;sp;m;15;24;NA
Honduras;HN;HND;1980;new;sp;m;25;34;NA
Honduras;HN;HND;1980;new;sp;m;35;44;NA
Honduras;HN;HND;1980;new;sp;m;45;54;NA
Honduras;HN;HND;1980;new;sp;m;55;64;NA
Honduras;HN;HND;1980;new;sp;m;65;99;NA
Honduras;HN;HND;1980;new;sp;f;00;14;NA
Honduras;HN;HND;1980;new;sp;f;15;24;NA
Honduras;HN;HND;1980;new;sp;f;25;34;NA
Honduras;HN;HND;1980;new;sp;f;35;44;NA
Honduras;HN;HND;1980;new;sp;f;45;54;NA
Honduras;HN;HND;1980;new;sp;f;55;64;NA
Honduras;HN;HND;1980;new;sp;f;65;99;NA
Honduras;HN;HND;1980;new;sn;m;00;14;NA
Honduras;HN;HND;1980;new;sn;m;15;24;NA
Honduras;HN;HND;1980;new;sn;m;25;34;NA
Honduras;HN;HND;1980;new;sn;m;35;44;NA
Honduras;HN;HND;1980;new;sn;m;45;54;NA
Honduras;HN;HND;1980;new;sn;m;55;64;NA
Honduras;HN;HND;1980;new;sn;m;65;99;NA
Honduras;HN;HND;1980;new;sn;f;00;14;NA
Honduras;HN;HND;1980;new;sn;f;15;24;NA
Honduras;HN;HND;1980;new;sn;f;25;34;NA
Honduras;HN;HND;1980;new;sn;f;35;44;NA
Honduras;HN;HND;1980;new;sn;f;45;54;NA
Honduras;HN;HND;1980;new;sn;f;55;64;NA
Honduras;HN;HND;1980;new;sn;f;65;99;NA
Honduras;HN;HND;1980;new;ep;m;00;14;NA
Honduras;HN;HND;1980;new;ep;m;15;24;NA
Honduras;HN;HND;1980;new;ep;m;25;34;NA
Honduras;HN;HND;1980;new;ep;m;35;44;NA
Honduras;HN;HND;1980;new;ep;m;45;54;NA
Honduras;HN;HND;1980;new;ep;m;55;64;NA
Honduras;HN;HND;1980;new;ep;m;65;99;NA
Honduras;HN;HND;1980;new;ep;f;00;14;NA
Honduras;HN;HND;1980;new;ep;f;15;24;NA
Honduras;HN;HND;1980;new;ep;f;25;34;NA
Honduras;HN;HND;1980;new;ep;f;35;44;NA
Honduras;HN;HND;1980;new;ep;f;45;54;NA
Honduras;HN;HND;1980;new;ep;f;55;64;NA
Honduras;HN;HND;1980;new;ep;f;65;99;NA
Honduras;HN;HND;1980;new;rel;m;00;14;NA
Honduras;HN;HND;1980;new;rel;m;15;24;NA
Honduras;HN;HND;1980;new;rel;m;25;34;NA
Honduras;HN;HND;1980;new;rel;m;35;44;NA
Honduras;HN;HND;1980;new;rel;m;45;54;NA
Honduras;HN;HND;1980;new;rel;m;55;64;NA
Honduras;HN;HND;1980;new;rel;m;65;99;NA
Honduras;HN;HND;1980;new;rel;f;00;14;NA
Honduras;HN;HND;1980;new;rel;f;15;24;NA
Honduras;HN;HND;1980;new;rel;f;25;34;NA
Honduras;HN;HND;1980;new;rel;f;35;44;NA
Honduras;HN;HND;1980;new;rel;f;45;54;NA
Honduras;HN;HND;1980;new;rel;f;55;64;NA
Honduras;HN;HND;1980;new;rel;f;65;99;NA
Honduras;HN;HND;1981;new;sp;m;00;14;NA
Honduras;HN;HND;1981;new;sp;m;15;24;NA
Honduras;HN;HND;1981;new;sp;m;25;34;NA
Honduras;HN;HND;1981;new;sp;m;35;44;NA
Honduras;HN;HND;1981;new;sp;m;45;54;NA
Honduras;HN;HND;1981;new;sp;m;55;64;NA
Honduras;HN;HND;1981;new;sp;m;65;99;NA
Honduras;HN;HND;1981;new;sp;f;00;14;NA
Honduras;HN;HND;1981;new;sp;f;15;24;NA
Honduras;HN;HND;1981;new;sp;f;25;34;NA
Honduras;HN;HND;1981;new;sp;f;35;44;NA
Honduras;HN;HND;1981;new;sp;f;45;54;NA
Honduras;HN;HND;1981;new;sp;f;55;64;NA
Honduras;HN;HND;1981;new;sp;f;65;99;NA
Honduras;HN;HND;1981;new;sn;m;00;14;NA
Honduras;HN;HND;1981;new;sn;m;15;24;NA
Honduras;HN;HND;1981;new;sn;m;25;34;NA
Honduras;HN;HND;1981;new;sn;m;35;44;NA
Honduras;HN;HND;1981;new;sn;m;45;54;NA
Honduras;HN;HND;1981;new;sn;m;55;64;NA
Honduras;HN;HND;1981;new;sn;m;65;99;NA
Honduras;HN;HND;1981;new;sn;f;00;14;NA
Honduras;HN;HND;1981;new;sn;f;15;24;NA
Honduras;HN;HND;1981;new;sn;f;25;34;NA
Honduras;HN;HND;1981;new;sn;f;35;44;NA
Honduras;HN;HND;1981;new;sn;f;45;54;NA
Honduras;HN;HND;1981;new;sn;f;55;64;NA
Honduras;HN;HND;1981;new;sn;f;65;99;NA
Honduras;HN;HND;1981;new;ep;m;00;14;NA
Honduras;HN;HND;1981;new;ep;m;15;24;NA
Honduras;HN;HND;1981;new;ep;m;25;34;NA
Honduras;HN;HND;1981;new;ep;m;35;44;NA
Honduras;HN;HND;1981;new;ep;m;45;54;NA
Honduras;HN;HND;1981;new;ep;m;55;64;NA
Honduras;HN;HND;1981;new;ep;m;65;99;NA
Honduras;HN;HND;1981;new;ep;f;00;14;NA
Honduras;HN;HND;1981;new;ep;f;15;24;NA
Honduras;HN;HND;1981;new;ep;f;25;34;NA
Honduras;HN;HND;1981;new;ep;f;35;44;NA
Honduras;HN;HND;1981;new;ep;f;45;54;NA
Honduras;HN;HND;1981;new;ep;f;55;64;NA
Honduras;HN;HND;1981;new;ep;f;65;99;NA
Honduras;HN;HND;1981;new;rel;m;00;14;NA
Honduras;HN;HND;1981;new;rel;m;15;24;NA
Honduras;HN;HND;1981;new;rel;m;25;34;NA
Honduras;HN;HND;1981;new;rel;m;35;44;NA
Honduras;HN;HND;1981;new;rel;m;45;54;NA
Honduras;HN;HND;1981;new;rel;m;55;64;NA
Honduras;HN;HND;1981;new;rel;m;65;99;NA
Honduras;HN;HND;1981;new;rel;f;00;14;NA
Honduras;HN;HND;1981;new;rel;f;15;24;NA
Honduras;HN;HND;1981;new;rel;f;25;34;NA
Honduras;HN;HND;1981;new;rel;f;35;44;NA
Honduras;HN;HND;1981;new;rel;f;45;54;NA
Honduras;HN;HND;1981;new;rel;f;55;64;NA
Honduras;HN;HND;1981;new;rel;f;65;99;NA
Honduras;HN;HND;1982;new;sp;m;00;14;NA
Honduras;HN;HND;1982;new;sp;m;15;24;NA
Honduras;HN;HND;1982;new;sp;m;25;34;NA
Honduras;HN;HND;1982;new;sp;m;35;44;NA
Honduras;HN;HND;1982;new;sp;m;45;54;NA
Honduras;HN;HND;1982;new;sp;m;55;64;NA
Honduras;HN;HND;1982;new;sp;m;65;99;NA
Honduras;HN;HND;1982;new;sp;f;00;14;NA
Honduras;HN;HND;1982;new;sp;f;15;24;NA
Honduras;HN;HND;1982;new;sp;f;25;34;NA
Honduras;HN;HND;1982;new;sp;f;35;44;NA
Honduras;HN;HND;1982;new;sp;f;45;54;NA
Honduras;HN;HND;1982;new;sp;f;55;64;NA
Honduras;HN;HND;1982;new;sp;f;65;99;NA
Honduras;HN;HND;1982;new;sn;m;00;14;NA
Honduras;HN;HND;1982;new;sn;m;15;24;NA
Honduras;HN;HND;1982;new;sn;m;25;34;NA
Honduras;HN;HND;1982;new;sn;m;35;44;NA
Honduras;HN;HND;1982;new;sn;m;45;54;NA
Honduras;HN;HND;1982;new;sn;m;55;64;NA
Honduras;HN;HND;1982;new;sn;m;65;99;NA
Honduras;HN;HND;1982;new;sn;f;00;14;NA
Honduras;HN;HND;1982;new;sn;f;15;24;NA
Honduras;HN;HND;1982;new;sn;f;25;34;NA
Honduras;HN;HND;1982;new;sn;f;35;44;NA
Honduras;HN;HND;1982;new;sn;f;45;54;NA
Honduras;HN;HND;1982;new;sn;f;55;64;NA
Honduras;HN;HND;1982;new;sn;f;65;99;NA
Honduras;HN;HND;1982;new;ep;m;00;14;NA
Honduras;HN;HND;1982;new;ep;m;15;24;NA
Honduras;HN;HND;1982;new;ep;m;25;34;NA
Honduras;HN;HND;1982;new;ep;m;35;44;NA
Honduras;HN;HND;1982;new;ep;m;45;54;NA
Honduras;HN;HND;1982;new;ep;m;55;64;NA
Honduras;HN;HND;1982;new;ep;m;65;99;NA
Honduras;HN;HND;1982;new;ep;f;00;14;NA
Honduras;HN;HND;1982;new;ep;f;15;24;NA
Honduras;HN;HND;1982;new;ep;f;25;34;NA
Honduras;HN;HND;1982;new;ep;f;35;44;NA
Honduras;HN;HND;1982;new;ep;f;45;54;NA
Honduras;HN;HND;1982;new;ep;f;55;64;NA
Honduras;HN;HND;1982;new;ep;f;65;99;NA
Honduras;HN;HND;1982;new;rel;m;00;14;NA
Honduras;HN;HND;1982;new;rel;m;15;24;NA
Honduras;HN;HND;1982;new;rel;m;25;34;NA
Honduras;HN;HND;1982;new;rel;m;35;44;NA
Honduras;HN;HND;1982;new;rel;m;45;54;NA
Honduras;HN;HND;1982;new;rel;m;55;64;NA
Honduras;HN;HND;1982;new;rel;m;65;99;NA
Honduras;HN;HND;1982;new;rel;f;00;14;NA
Honduras;HN;HND;1982;new;rel;f;15;24;NA
Honduras;HN;HND;1982;new;rel;f;25;34;NA
Honduras;HN;HND;1982;new;rel;f;35;44;NA
Honduras;HN;HND;1982;new;rel;f;45;54;NA
Honduras;HN;HND;1982;new;rel;f;55;64;NA
Honduras;HN;HND;1982;new;rel;f;65;99;NA
Honduras;HN;HND;1983;new;sp;m;00;14;NA
Honduras;HN;HND;1983;new;sp;m;15;24;NA
Honduras;HN;HND;1983;new;sp;m;25;34;NA
Honduras;HN;HND;1983;new;sp;m;35;44;NA
Honduras;HN;HND;1983;new;sp;m;45;54;NA
Honduras;HN;HND;1983;new;sp;m;55;64;NA
Honduras;HN;HND;1983;new;sp;m;65;99;NA
Honduras;HN;HND;1983;new;sp;f;00;14;NA
Honduras;HN;HND;1983;new;sp;f;15;24;NA
Honduras;HN;HND;1983;new;sp;f;25;34;NA
Honduras;HN;HND;1983;new;sp;f;35;44;NA
Honduras;HN;HND;1983;new;sp;f;45;54;NA
Honduras;HN;HND;1983;new;sp;f;55;64;NA
Honduras;HN;HND;1983;new;sp;f;65;99;NA
Honduras;HN;HND;1983;new;sn;m;00;14;NA
Honduras;HN;HND;1983;new;sn;m;15;24;NA
Honduras;HN;HND;1983;new;sn;m;25;34;NA
Honduras;HN;HND;1983;new;sn;m;35;44;NA
Honduras;HN;HND;1983;new;sn;m;45;54;NA
Honduras;HN;HND;1983;new;sn;m;55;64;NA
Honduras;HN;HND;1983;new;sn;m;65;99;NA
Honduras;HN;HND;1983;new;sn;f;00;14;NA
Honduras;HN;HND;1983;new;sn;f;15;24;NA
Honduras;HN;HND;1983;new;sn;f;25;34;NA
Honduras;HN;HND;1983;new;sn;f;35;44;NA
Honduras;HN;HND;1983;new;sn;f;45;54;NA
Honduras;HN;HND;1983;new;sn;f;55;64;NA
Honduras;HN;HND;1983;new;sn;f;65;99;NA
Honduras;HN;HND;1983;new;ep;m;00;14;NA
Honduras;HN;HND;1983;new;ep;m;15;24;NA
Honduras;HN;HND;1983;new;ep;m;25;34;NA
Honduras;HN;HND;1983;new;ep;m;35;44;NA
Honduras;HN;HND;1983;new;ep;m;45;54;NA
Honduras;HN;HND;1983;new;ep;m;55;64;NA
Honduras;HN;HND;1983;new;ep;m;65;99;NA
Honduras;HN;HND;1983;new;ep;f;00;14;NA
Honduras;HN;HND;1983;new;ep;f;15;24;NA
Honduras;HN;HND;1983;new;ep;f;25;34;NA
Honduras;HN;HND;1983;new;ep;f;35;44;NA
Honduras;HN;HND;1983;new;ep;f;45;54;NA
Honduras;HN;HND;1983;new;ep;f;55;64;NA
Honduras;HN;HND;1983;new;ep;f;65;99;NA
Honduras;HN;HND;1983;new;rel;m;00;14;NA
Honduras;HN;HND;1983;new;rel;m;15;24;NA
Honduras;HN;HND;1983;new;rel;m;25;34;NA
Honduras;HN;HND;1983;new;rel;m;35;44;NA
Honduras;HN;HND;1983;new;rel;m;45;54;NA
Honduras;HN;HND;1983;new;rel;m;55;64;NA
Honduras;HN;HND;1983;new;rel;m;65;99;NA
Honduras;HN;HND;1983;new;rel;f;00;14;NA
Honduras;HN;HND;1983;new;rel;f;15;24;NA
Honduras;HN;HND;1983;new;rel;f;25;34;NA
Honduras;HN;HND;1983;new;rel;f;35;44;NA
Honduras;HN;HND;1983;new;rel;f;45;54;NA
Honduras;HN;HND;1983;new;rel;f;55;64;NA
Honduras;HN;HND;1983;new;rel;f;65;99;NA
Honduras;HN;HND;1984;new;sp;m;00;14;NA
Honduras;HN;HND;1984;new;sp;m;15;24;NA
Honduras;HN;HND;1984;new;sp;m;25;34;NA
Honduras;HN;HND;1984;new;sp;m;35;44;NA
Honduras;HN;HND;1984;new;sp;m;45;54;NA
Honduras;HN;HND;1984;new;sp;m;55;64;NA
Honduras;HN;HND;1984;new;sp;m;65;99;NA
Honduras;HN;HND;1984;new;sp;f;00;14;NA
Honduras;HN;HND;1984;new;sp;f;15;24;NA
Honduras;HN;HND;1984;new;sp;f;25;34;NA
Honduras;HN;HND;1984;new;sp;f;35;44;NA
Honduras;HN;HND;1984;new;sp;f;45;54;NA
Honduras;HN;HND;1984;new;sp;f;55;64;NA
Honduras;HN;HND;1984;new;sp;f;65;99;NA
Honduras;HN;HND;1984;new;sn;m;00;14;NA
Honduras;HN;HND;1984;new;sn;m;15;24;NA
Honduras;HN;HND;1984;new;sn;m;25;34;NA
Honduras;HN;HND;1984;new;sn;m;35;44;NA
Honduras;HN;HND;1984;new;sn;m;45;54;NA
Honduras;HN;HND;1984;new;sn;m;55;64;NA
Honduras;HN;HND;1984;new;sn;m;65;99;NA
Honduras;HN;HND;1984;new;sn;f;00;14;NA
Honduras;HN;HND;1984;new;sn;f;15;24;NA
Honduras;HN;HND;1984;new;sn;f;25;34;NA
Honduras;HN;HND;1984;new;sn;f;35;44;NA
Honduras;HN;HND;1984;new;sn;f;45;54;NA
Honduras;HN;HND;1984;new;sn;f;55;64;NA
Honduras;HN;HND;1984;new;sn;f;65;99;NA
Honduras;HN;HND;1984;new;ep;m;00;14;NA
Honduras;HN;HND;1984;new;ep;m;15;24;NA
Honduras;HN;HND;1984;new;ep;m;25;34;NA
Honduras;HN;HND;1984;new;ep;m;35;44;NA
Honduras;HN;HND;1984;new;ep;m;45;54;NA
Honduras;HN;HND;1984;new;ep;m;55;64;NA
Honduras;HN;HND;1984;new;ep;m;65;99;NA
Honduras;HN;HND;1984;new;ep;f;00;14;NA
Honduras;HN;HND;1984;new;ep;f;15;24;NA
Honduras;HN;HND;1984;new;ep;f;25;34;NA
Honduras;HN;HND;1984;new;ep;f;35;44;NA
Honduras;HN;HND;1984;new;ep;f;45;54;NA
Honduras;HN;HND;1984;new;ep;f;55;64;NA
Honduras;HN;HND;1984;new;ep;f;65;99;NA
Honduras;HN;HND;1984;new;rel;m;00;14;NA
Honduras;HN;HND;1984;new;rel;m;15;24;NA
Honduras;HN;HND;1984;new;rel;m;25;34;NA
Honduras;HN;HND;1984;new;rel;m;35;44;NA
Honduras;HN;HND;1984;new;rel;m;45;54;NA
Honduras;HN;HND;1984;new;rel;m;55;64;NA
Honduras;HN;HND;1984;new;rel;m;65;99;NA
Honduras;HN;HND;1984;new;rel;f;00;14;NA
Honduras;HN;HND;1984;new;rel;f;15;24;NA
Honduras;HN;HND;1984;new;rel;f;25;34;NA
Honduras;HN;HND;1984;new;rel;f;35;44;NA
Honduras;HN;HND;1984;new;rel;f;45;54;NA
Honduras;HN;HND;1984;new;rel;f;55;64;NA
Honduras;HN;HND;1984;new;rel;f;65;99;NA
Honduras;HN;HND;1985;new;sp;m;00;14;NA
Honduras;HN;HND;1985;new;sp;m;15;24;NA
Honduras;HN;HND;1985;new;sp;m;25;34;NA
Honduras;HN;HND;1985;new;sp;m;35;44;NA
Honduras;HN;HND;1985;new;sp;m;45;54;NA
Honduras;HN;HND;1985;new;sp;m;55;64;NA
Honduras;HN;HND;1985;new;sp;m;65;99;NA
Honduras;HN;HND;1985;new;sp;f;00;14;NA
Honduras;HN;HND;1985;new;sp;f;15;24;NA
Honduras;HN;HND;1985;new;sp;f;25;34;NA
Honduras;HN;HND;1985;new;sp;f;35;44;NA
Honduras;HN;HND;1985;new;sp;f;45;54;NA
Honduras;HN;HND;1985;new;sp;f;55;64;NA
Honduras;HN;HND;1985;new;sp;f;65;99;NA
Honduras;HN;HND;1985;new;sn;m;00;14;NA
Honduras;HN;HND;1985;new;sn;m;15;24;NA
Honduras;HN;HND;1985;new;sn;m;25;34;NA
Honduras;HN;HND;1985;new;sn;m;35;44;NA
Honduras;HN;HND;1985;new;sn;m;45;54;NA
Honduras;HN;HND;1985;new;sn;m;55;64;NA
Honduras;HN;HND;1985;new;sn;m;65;99;NA
Honduras;HN;HND;1985;new;sn;f;00;14;NA
Honduras;HN;HND;1985;new;sn;f;15;24;NA
Honduras;HN;HND;1985;new;sn;f;25;34;NA
Honduras;HN;HND;1985;new;sn;f;35;44;NA
Honduras;HN;HND;1985;new;sn;f;45;54;NA
Honduras;HN;HND;1985;new;sn;f;55;64;NA
Honduras;HN;HND;1985;new;sn;f;65;99;NA
Honduras;HN;HND;1985;new;ep;m;00;14;NA
Honduras;HN;HND;1985;new;ep;m;15;24;NA
Honduras;HN;HND;1985;new;ep;m;25;34;NA
Honduras;HN;HND;1985;new;ep;m;35;44;NA
Honduras;HN;HND;1985;new;ep;m;45;54;NA
Honduras;HN;HND;1985;new;ep;m;55;64;NA
Honduras;HN;HND;1985;new;ep;m;65;99;NA
Honduras;HN;HND;1985;new;ep;f;00;14;NA
Honduras;HN;HND;1985;new;ep;f;15;24;NA
Honduras;HN;HND;1985;new;ep;f;25;34;NA
Honduras;HN;HND;1985;new;ep;f;35;44;NA
Honduras;HN;HND;1985;new;ep;f;45;54;NA
Honduras;HN;HND;1985;new;ep;f;55;64;NA
Honduras;HN;HND;1985;new;ep;f;65;99;NA
Honduras;HN;HND;1985;new;rel;m;00;14;NA
Honduras;HN;HND;1985;new;rel;m;15;24;NA
Honduras;HN;HND;1985;new;rel;m;25;34;NA
Honduras;HN;HND;1985;new;rel;m;35;44;NA
Honduras;HN;HND;1985;new;rel;m;45;54;NA
Honduras;HN;HND;1985;new;rel;m;55;64;NA
Honduras;HN;HND;1985;new;rel;m;65;99;NA
Honduras;HN;HND;1985;new;rel;f;00;14;NA
Honduras;HN;HND;1985;new;rel;f;15;24;NA
Honduras;HN;HND;1985;new;rel;f;25;34;NA
Honduras;HN;HND;1985;new;rel;f;35;44;NA
Honduras;HN;HND;1985;new;rel;f;45;54;NA
Honduras;HN;HND;1985;new;rel;f;55;64;NA
Honduras;HN;HND;1985;new;rel;f;65;99;NA
Honduras;HN;HND;1986;new;sp;m;00;14;NA
Honduras;HN;HND;1986;new;sp;m;15;24;NA
